Country Name,Series Name,Time,Value
United Kingdom,Trade (% of GDP),1999,48.76418377
United Kingdom,Trade (% of GDP),2000,51.53089941
United Kingdom,Trade (% of GDP),2001,51.78048458
United Kingdom,Trade (% of GDP),2002,50.34232237
United Kingdom,Trade (% of GDP),2003,49.47157307
United Kingdom,Trade (% of GDP),2004,49.51136982
United Kingdom,Trade (% of GDP),2005,51.93899823
United Kingdom,Trade (% of GDP),2006,55.82550643
United Kingdom,Trade (% of GDP),2007,52.20208712
United Kingdom,Trade (% of GDP),2008,56.46789408
United Kingdom,Trade (% of GDP),2009,54.44468126
United Kingdom,Trade (% of GDP),2010,59.03396277
United Kingdom,Trade (% of GDP),2011,62.56001301
United Kingdom,Trade (% of GDP),2012,61.44425819
United Kingdom,Trade (% of GDP),2013,61.35006396
United Kingdom,Trade (% of GDP),2014,58.4999853
United Kingdom,Trade (% of GDP),2015,56.47647078
United Kingdom,Trade (% of GDP),2016,58.58231325
United Kingdom,Trade (% of GDP),2017,62.46183081
Argentina,Gross fixed capital formation (% of GDP),1980,25.25778629
Argentina,Gross fixed capital formation (% of GDP),1981,22.69108872
Argentina,Gross fixed capital formation (% of GDP),1982,21.75494795
Argentina,Gross fixed capital formation (% of GDP),1983,20.88775231
Argentina,Gross fixed capital formation (% of GDP),1984,19.96409245
Argentina,Gross fixed capital formation (% of GDP),1985,17.58906692
Argentina,Gross fixed capital formation (% of GDP),1986,17.46176421
Argentina,Gross fixed capital formation (% of GDP),1987,19.554866
Argentina,Gross fixed capital formation (% of GDP),1988,18.6400389
Argentina,Gross fixed capital formation (% of GDP),1989,15.51469828
Argentina,Gross fixed capital formation (% of GDP),1990,13.99698158
Argentina,Gross fixed capital formation (% of GDP),1991,14.6369774
Argentina,Gross fixed capital formation (% of GDP),1992,16.70240577
Argentina,Gross fixed capital formation (% of GDP),1993,19.05643411
Argentina,Gross fixed capital formation (% of GDP),1994,19.93891781
Argentina,Gross fixed capital formation (% of GDP),1995,17.93781192
Argentina,Gross fixed capital formation (% of GDP),1996,18.08214044
Argentina,Gross fixed capital formation (% of GDP),1997,19.37015765
Argentina,Gross fixed capital formation (% of GDP),1998,19.93497202
Argentina,Gross fixed capital formation (% of GDP),1999,18.01397065
Argentina,Gross fixed capital formation (% of GDP),2000,16.19269626
Argentina,Gross fixed capital formation (% of GDP),2001,14.17918155
Argentina,Gross fixed capital formation (% of GDP),2002,11.96061808
Argentina,Gross fixed capital formation (% of GDP),2003,15.13755305
Argentina,Gross fixed capital formation (% of GDP),2004,15.89378728
Argentina,Gross fixed capital formation (% of GDP),2005,17.3511469
Argentina,Gross fixed capital formation (% of GDP),2006,18.33118672
Argentina,Gross fixed capital formation (% of GDP),2007,19.51607916
Argentina,Gross fixed capital formation (% of GDP),2008,19.01016098
Argentina,Gross fixed capital formation (% of GDP),2009,15.58175264
Argentina,Gross fixed capital formation (% of GDP),2010,16.64146616
Argentina,Gross fixed capital formation (% of GDP),2011,17.2482847
Argentina,Gross fixed capital formation (% of GDP),2012,15.85752542
Argentina,Gross fixed capital formation (% of GDP),2013,16.28951119
Argentina,Gross fixed capital formation (% of GDP),2014,15.97995408
Argentina,Gross fixed capital formation (% of GDP),2015,15.56474508
Argentina,Gross fixed capital formation (% of GDP),2016,14.63914845
Argentina,Gross fixed capital formation (% of GDP),2017,14.80908363
Argentina,GDP per capita growth (annual %),1980,2.590354225
Argentina,GDP per capita growth (annual %),1981,-7.134997709
Argentina,GDP per capita growth (annual %),1982,-6.434328983
Argentina,GDP per capita growth (annual %),1983,2.250238253
Argentina,GDP per capita growth (annual %),1984,0.619319826
Argentina,GDP per capita growth (annual %),1985,-9.009513139
Argentina,GDP per capita growth (annual %),1986,6.23805756
Argentina,GDP per capita growth (annual %),1987,1.36853798
Argentina,GDP per capita growth (annual %),1988,-3.994374792
Argentina,GDP per capita growth (annual %),1989,-8.838132385
Argentina,GDP per capita growth (annual %),1990,-3.789115675
Argentina,GDP per capita growth (annual %),1991,11.09415299
Argentina,GDP per capita growth (annual %),1992,10.40666248
Argentina,GDP per capita growth (annual %),1993,4.491865975
Argentina,GDP per capita growth (annual %),1994,4.46663129
Argentina,GDP per capita growth (annual %),1995,-4.057600675
Argentina,GDP per capita growth (annual %),1996,4.260870624
Argentina,GDP per capita growth (annual %),1997,6.861143328
Argentina,GDP per capita growth (annual %),1998,2.68214197
Argentina,GDP per capita growth (annual %),1999,-4.457046577
Argentina,GDP per capita growth (annual %),2000,-1.885010517
Argentina,GDP per capita growth (annual %),2001,-5.465113906
Argentina,GDP per capita growth (annual %),2002,-11.87718049
Argentina,GDP per capita growth (annual %),2003,7.643794185
Argentina,GDP per capita growth (annual %),2004,7.849106146
Argentina,GDP per capita growth (annual %),2005,7.69268852
Argentina,GDP per capita growth (annual %),2006,6.918027086
Argentina,GDP per capita growth (annual %),2007,7.885851981
Argentina,GDP per capita growth (annual %),2008,2.995167422
Argentina,GDP per capita growth (annual %),2009,-6.880148575
Argentina,GDP per capita growth (annual %),2010,8.99143796
Argentina,GDP per capita growth (annual %),2011,4.902125244
Argentina,GDP per capita growth (annual %),2012,-2.060574637
Argentina,GDP per capita growth (annual %),2013,1.338452934
Argentina,GDP per capita growth (annual %),2014,-3.514195982
Argentina,GDP per capita growth (annual %),2015,1.698944824
Argentina,GDP per capita growth (annual %),2016,-2.784592111
Argentina,GDP per capita growth (annual %),2017,1.879661216
Argentina,Population growth (annual %),1980,1.510517384
Argentina,Population growth (annual %),1981,1.5445383
Argentina,Population growth (annual %),1982,1.56639889
Argentina,Population growth (annual %),1983,1.576631635
Argentina,Population growth (annual %),1984,1.570258654
Argentina,Population growth (annual %),1985,1.551619351
Argentina,Population growth (annual %),1986,1.529797634
Argentina,Population growth (annual %),1987,1.509198642
Argentina,Population growth (annual %),1988,1.486178218
Argentina,Population growth (annual %),1989,1.461314598
Argentina,Population growth (annual %),1990,1.434566316
Argentina,Population growth (annual %),1991,1.408255222
Argentina,Population growth (annual %),1992,1.379945379
Argentina,Population growth (annual %),1993,1.345135953
Argentina,Population growth (annual %),1994,1.302491994
Argentina,Population growth (annual %),1995,1.255747946
Argentina,Population growth (annual %),1996,1.206777525
Argentina,Population growth (annual %),1997,1.162864394
Argentina,Population growth (annual %),1998,1.131105611
Argentina,Population growth (annual %),1999,1.115335769
Argentina,Population growth (annual %),2000,1.110875305
Argentina,Population growth (annual %),2001,1.111141909
Argentina,Population growth (annual %),2002,1.10897136
Argentina,Population growth (annual %),2003,1.10241509
Argentina,Population growth (annual %),2004,1.088607526
Argentina,Population growth (annual %),2005,1.070434278
Argentina,Population growth (annual %),2006,1.050528096
Argentina,Population growth (annual %),2007,1.034432919
Argentina,Population growth (annual %),2008,1.025899718
Argentina,Population growth (annual %),2009,1.02737729
Argentina,Population growth (annual %),2010,1.035037143
Argentina,Population growth (annual %),2011,1.044859862
Argentina,Population growth (annual %),2012,1.050376222
Argentina,Population growth (annual %),2013,1.047276747
Argentina,Population growth (annual %),2014,1.032709282
Argentina,Population growth (annual %),2015,1.00985496
Argentina,Population growth (annual %),2016,0.984741906
Argentina,Population growth (annual %),2017,0.961465306
Argentina,"Government expenditure on education, total (% of GDP)",1980,2.607150078
Argentina,"Government expenditure on education, total (% of GDP)",1981,..
Argentina,"Government expenditure on education, total (% of GDP)",1982,1.597869992
Argentina,"Government expenditure on education, total (% of GDP)",1983,1.617499948
Argentina,"Government expenditure on education, total (% of GDP)",1984,2.56972003
Argentina,"Government expenditure on education, total (% of GDP)",1985,1.361860037
Argentina,"Government expenditure on education, total (% of GDP)",1986,1.26154995
Argentina,"Government expenditure on education, total (% of GDP)",1987,1.282299995
Argentina,"Government expenditure on education, total (% of GDP)",1988,..
Argentina,"Government expenditure on education, total (% of GDP)",1989,1.046120048
Argentina,"Government expenditure on education, total (% of GDP)",1990,1.067379951
Argentina,"Government expenditure on education, total (% of GDP)",1991,..
Argentina,"Government expenditure on education, total (% of GDP)",1992,..
Argentina,"Government expenditure on education, total (% of GDP)",1993,..
Argentina,"Government expenditure on education, total (% of GDP)",1994,..
Argentina,"Government expenditure on education, total (% of GDP)",1995,..
Argentina,"Government expenditure on education, total (% of GDP)",1996,3.731980085
Argentina,"Government expenditure on education, total (% of GDP)",1997,..
Argentina,"Government expenditure on education, total (% of GDP)",1998,4.039869785
Argentina,"Government expenditure on education, total (% of GDP)",1999,4.521679878
Argentina,"Government expenditure on education, total (% of GDP)",2000,4.580309868
Argentina,"Government expenditure on education, total (% of GDP)",2001,4.833740234
Argentina,"Government expenditure on education, total (% of GDP)",2002,4.017340183
Argentina,"Government expenditure on education, total (% of GDP)",2003,3.535049915
Argentina,"Government expenditure on education, total (% of GDP)",2004,3.486520052
Argentina,"Government expenditure on education, total (% of GDP)",2005,3.860009909
Argentina,"Government expenditure on education, total (% of GDP)",2006,4.128210068
Argentina,"Government expenditure on education, total (% of GDP)",2007,4.462600231
Argentina,"Government expenditure on education, total (% of GDP)",2008,4.844409943
Argentina,"Government expenditure on education, total (% of GDP)",2009,5.531050205
Argentina,"Government expenditure on education, total (% of GDP)",2010,5.019710064
Argentina,"Government expenditure on education, total (% of GDP)",2011,5.290629864
Argentina,"Government expenditure on education, total (% of GDP)",2012,5.345829964
Argentina,"Government expenditure on education, total (% of GDP)",2013,5.436610222
Argentina,"Government expenditure on education, total (% of GDP)",2014,5.361440182
Argentina,"Government expenditure on education, total (% of GDP)",2015,5.87526989
Argentina,"Government expenditure on education, total (% of GDP)",2016,..
Argentina,"Government expenditure on education, total (% of GDP)",2017,..
Argentina,Trade (% of GDP),1980,11.54567246
Argentina,Trade (% of GDP),1981,14.29297748
Argentina,Trade (% of GDP),1982,15.6114861
Argentina,Trade (% of GDP),1983,14.98767011
Argentina,Trade (% of GDP),1984,12.34638143
Argentina,Trade (% of GDP),1985,18.00942507
Argentina,Trade (% of GDP),1986,14.48603279
Argentina,Trade (% of GDP),1987,15.44896988
Argentina,Trade (% of GDP),1988,15.74345861
Argentina,Trade (% of GDP),1989,19.6377977
Argentina,Trade (% of GDP),1990,14.990859
Argentina,Trade (% of GDP),1991,13.75305416
Argentina,Trade (% of GDP),1992,14.73098059
Argentina,Trade (% of GDP),1993,16.22315153
Argentina,Trade (% of GDP),1994,18.13422545
Argentina,Trade (% of GDP),1995,19.77150099
Argentina,Trade (% of GDP),1996,21.50635817
Argentina,Trade (% of GDP),1997,23.3361447
Argentina,Trade (% of GDP),1998,23.34994435
Argentina,Trade (% of GDP),1999,21.38265679
Argentina,Trade (% of GDP),2000,22.62250234
Argentina,Trade (% of GDP),2001,21.85242285
Argentina,Trade (% of GDP),2002,41.7527513
Argentina,Trade (% of GDP),2003,40.64468975
Argentina,Trade (% of GDP),2004,40.69264611
Argentina,Trade (% of GDP),2005,40.55127097
Argentina,Trade (% of GDP),2006,40.43347987
Argentina,Trade (% of GDP),2007,40.94517062
Argentina,Trade (% of GDP),2008,40.40267338
Argentina,Trade (% of GDP),2009,34.05712691
Argentina,Trade (% of GDP),2010,34.97101326
Argentina,Trade (% of GDP),2011,35.206155
Argentina,Trade (% of GDP),2012,30.52654237
Argentina,Trade (% of GDP),2013,29.333929
Argentina,Trade (% of GDP),2014,28.40679365
Argentina,Trade (% of GDP),2015,22.48622609
Argentina,Trade (% of GDP),2016,26.12191381
Argentina,Trade (% of GDP),2017,25.01457887
Brazil,Gross fixed capital formation (% of GDP),1980,22.90231784
Brazil,Gross fixed capital formation (% of GDP),1981,22.93737136
Brazil,Gross fixed capital formation (% of GDP),1982,21.43606591
Brazil,Gross fixed capital formation (% of GDP),1983,18.13012217
Brazil,Gross fixed capital formation (% of GDP),1984,16.88640413
Brazil,Gross fixed capital formation (% of GDP),1985,16.94835839
Brazil,Gross fixed capital formation (% of GDP),1986,19.09310889
Brazil,Gross fixed capital formation (% of GDP),1987,22.30468389
Brazil,Gross fixed capital formation (% of GDP),1988,22.71798853
Brazil,Gross fixed capital formation (% of GDP),1989,26.90278706
Brazil,Gross fixed capital formation (% of GDP),1990,20.66016492
Brazil,Gross fixed capital formation (% of GDP),1991,18.10868195
Brazil,Gross fixed capital formation (% of GDP),1992,18.42333704
Brazil,Gross fixed capital formation (% of GDP),1993,19.28311682
Brazil,Gross fixed capital formation (% of GDP),1994,22.80430828
Brazil,Gross fixed capital formation (% of GDP),1995,20.28629762
Brazil,Gross fixed capital formation (% of GDP),1996,18.64065378
Brazil,Gross fixed capital formation (% of GDP),1997,19.12290113
Brazil,Gross fixed capital formation (% of GDP),1998,18.5423485
Brazil,Gross fixed capital formation (% of GDP),1999,17.01629422
Brazil,Gross fixed capital formation (% of GDP),2000,18.30448803
Brazil,Gross fixed capital formation (% of GDP),2001,18.4180865
Brazil,Gross fixed capital formation (% of GDP),2002,17.92625082
Brazil,Gross fixed capital formation (% of GDP),2003,16.60475915
Brazil,Gross fixed capital formation (% of GDP),2004,17.32023332
Brazil,Gross fixed capital formation (% of GDP),2005,17.05618325
Brazil,Gross fixed capital formation (% of GDP),2006,17.21029946
Brazil,Gross fixed capital formation (% of GDP),2007,17.99576153
Brazil,Gross fixed capital formation (% of GDP),2008,19.38532957
Brazil,Gross fixed capital formation (% of GDP),2009,19.1019581
Brazil,Gross fixed capital formation (% of GDP),2010,20.53467365
Brazil,Gross fixed capital formation (% of GDP),2011,20.60896421
Brazil,Gross fixed capital formation (% of GDP),2012,20.71671277
Brazil,Gross fixed capital formation (% of GDP),2013,20.91192188
Brazil,Gross fixed capital formation (% of GDP),2014,19.8730289
Brazil,Gross fixed capital formation (% of GDP),2015,17.83580704
Brazil,Gross fixed capital formation (% of GDP),2016,16.12300628
Brazil,Gross fixed capital formation (% of GDP),2017,15.63452091
Brazil,GDP per capita growth (annual %),1980,6.573976736
Brazil,GDP per capita growth (annual %),1981,-6.606521081
Brazil,GDP per capita growth (annual %),1982,-1.730459842
Brazil,GDP per capita growth (annual %),1983,-5.592446232
Brazil,GDP per capita growth (annual %),1984,2.955799851
Brazil,GDP per capita growth (annual %),1985,5.657998359
Brazil,GDP per capita growth (annual %),1986,5.787053958
Brazil,GDP per capita growth (annual %),1987,1.56536343
Brazil,GDP per capita growth (annual %),1988,-1.995189281
Brazil,GDP per capita growth (annual %),1989,1.385237496
Brazil,GDP per capita growth (annual %),1990,-4.828234237
Brazil,GDP per capita growth (annual %),1991,-0.241038002
Brazil,GDP per capita growth (annual %),1992,-2.133287042
Brazil,GDP per capita growth (annual %),1993,2.954369967
Brazil,GDP per capita growth (annual %),1994,3.637881524
Brazil,GDP per capita growth (annual %),1995,2.749445713
Brazil,GDP per capita growth (annual %),1996,0.585799529
Brazil,GDP per capita growth (annual %),1997,1.770863387
Brazil,GDP per capita growth (annual %),1998,-1.209713135
Brazil,GDP per capita growth (annual %),1999,-1.036349404
Brazil,GDP per capita growth (annual %),2000,2.610768235
Brazil,GDP per capita growth (annual %),2001,-0.022025293
Brazil,GDP per capita growth (annual %),2002,1.680914026
Brazil,GDP per capita growth (annual %),2003,-0.152130041
Brazil,GDP per capita growth (annual %),2004,4.472654621
Brazil,GDP per capita growth (annual %),2005,1.993498887
Brazil,GDP per capita growth (annual %),2006,2.805013567
Brazil,GDP per capita growth (annual %),2007,4.94203093
Brazil,GDP per capita growth (annual %),2008,4.027641087
Brazil,GDP per capita growth (annual %),2009,-1.108122647
Brazil,GDP per capita growth (annual %),2010,6.503370533
Brazil,GDP per capita growth (annual %),2011,2.995902098
Brazil,GDP per capita growth (annual %),2012,0.980516256
Brazil,GDP per capita growth (annual %),2013,2.069995446
Brazil,GDP per capita growth (annual %),2014,-0.379916593
Brazil,GDP per capita growth (annual %),2015,-4.368796764
Brazil,GDP per capita growth (annual %),2016,-4.254147096
Brazil,GDP per capita growth (annual %),2017,0.187041953
Brazil,Population growth (annual %),1980,2.352598626
Brazil,Population growth (annual %),1981,2.342077905
Brazil,Population growth (annual %),1982,2.324175912
Brazil,Population growth (annual %),1983,2.285626568
Brazil,Population growth (annual %),1984,2.222057021
Brazil,Population growth (annual %),1985,2.142237395
Brazil,Population growth (annual %),1986,2.0594694
Brazil,Population growth (annual %),1987,1.983118734
Brazil,Population growth (annual %),1988,1.912636492
Brazil,Population growth (annual %),1989,1.851101323
Brazil,Population growth (annual %),1990,1.797188572
Brazil,Population growth (annual %),1991,1.741950349
Brazil,Population growth (annual %),1992,1.688363836
Brazil,Population growth (annual %),1993,1.648050807
Brazil,Population growth (annual %),1994,1.623857688
Brazil,Population growth (annual %),1995,1.609646578
Brazil,Population growth (annual %),1996,1.599431826
Brazil,Population growth (annual %),1997,1.58330331
Brazil,Population growth (annual %),1998,1.554874758
Brazil,Population growth (annual %),1999,1.509726796
Brazil,Population growth (annual %),2000,1.45290131
Brazil,Population growth (annual %),2001,1.395385864
Brazil,Population growth (annual %),2002,1.341366666
Brazil,Population growth (annual %),2003,1.285684986
Brazil,Population growth (annual %),2004,1.228872972
Brazil,Population growth (annual %),2005,1.172551513
Brazil,Population growth (annual %),2006,1.114608547
Brazil,Population growth (annual %),2007,1.060019419
Brazil,Population growth (annual %),2008,1.016864591
Brazil,Population growth (annual %),2009,0.988453746
Brazil,Population growth (annual %),2010,0.970296367
Brazil,Population growth (annual %),2011,0.956012574
Brazil,Population growth (annual %),2012,0.938920327
Brazil,Population growth (annual %),2013,0.917022961
Brazil,Population growth (annual %),2014,0.887563333
Brazil,Population growth (annual %),2015,0.852799206
Brazil,Population growth (annual %),2016,0.817555711
Brazil,Population growth (annual %),2017,0.784485491
Brazil,"Government expenditure on education, total (% of GDP)",1980,..
Brazil,"Government expenditure on education, total (% of GDP)",1981,..
Brazil,"Government expenditure on education, total (% of GDP)",1982,..
Brazil,"Government expenditure on education, total (% of GDP)",1983,..
Brazil,"Government expenditure on education, total (% of GDP)",1984,..
Brazil,"Government expenditure on education, total (% of GDP)",1985,..
Brazil,"Government expenditure on education, total (% of GDP)",1986,..
Brazil,"Government expenditure on education, total (% of GDP)",1987,..
Brazil,"Government expenditure on education, total (% of GDP)",1988,..
Brazil,"Government expenditure on education, total (% of GDP)",1989,..
Brazil,"Government expenditure on education, total (% of GDP)",1990,..
Brazil,"Government expenditure on education, total (% of GDP)",1991,..
Brazil,"Government expenditure on education, total (% of GDP)",1992,..
Brazil,"Government expenditure on education, total (% of GDP)",1993,..
Brazil,"Government expenditure on education, total (% of GDP)",1994,..
Brazil,"Government expenditure on education, total (% of GDP)",1995,4.473169804
Brazil,"Government expenditure on education, total (% of GDP)",1996,..
Brazil,"Government expenditure on education, total (% of GDP)",1997,..
Brazil,"Government expenditure on education, total (% of GDP)",1998,4.756659985
Brazil,"Government expenditure on education, total (% of GDP)",1999,3.800620079
Brazil,"Government expenditure on education, total (% of GDP)",2000,3.948920012
Brazil,"Government expenditure on education, total (% of GDP)",2001,3.844680071
Brazil,"Government expenditure on education, total (% of GDP)",2002,3.750370026
Brazil,"Government expenditure on education, total (% of GDP)",2003,..
Brazil,"Government expenditure on education, total (% of GDP)",2004,3.974489927
Brazil,"Government expenditure on education, total (% of GDP)",2005,4.4790802
Brazil,"Government expenditure on education, total (% of GDP)",2006,4.870600224
Brazil,"Government expenditure on education, total (% of GDP)",2007,4.974259853
Brazil,"Government expenditure on education, total (% of GDP)",2008,5.268839836
Brazil,"Government expenditure on education, total (% of GDP)",2009,5.463550091
Brazil,"Government expenditure on education, total (% of GDP)",2010,5.648799896
Brazil,"Government expenditure on education, total (% of GDP)",2011,5.737410069
Brazil,"Government expenditure on education, total (% of GDP)",2012,5.855100155
Brazil,"Government expenditure on education, total (% of GDP)",2013,5.838850021
Brazil,"Government expenditure on education, total (% of GDP)",2014,5.948480129
Brazil,"Government expenditure on education, total (% of GDP)",2015,..
Brazil,"Government expenditure on education, total (% of GDP)",2016,..
Brazil,"Government expenditure on education, total (% of GDP)",2017,..
Brazil,Trade (% of GDP),1980,20.35856053
Brazil,Trade (% of GDP),1981,19.2198034
Brazil,Trade (% of GDP),1982,15.88416173
Brazil,Trade (% of GDP),1983,20.43016279
Brazil,Trade (% of GDP),1984,21.47197221
Brazil,Trade (% of GDP),1985,19.34327423
Brazil,Trade (% of GDP),1986,15.17116523
Brazil,Trade (% of GDP),1987,15.65260586
Brazil,Trade (% of GDP),1988,16.58075476
Brazil,Trade (% of GDP),1989,14.39087766
Brazil,Trade (% of GDP),1990,15.16175556
Brazil,Trade (% of GDP),1991,16.59091663
Brazil,Trade (% of GDP),1992,19.25334358
Brazil,Trade (% of GDP),1993,19.59931629
Brazil,Trade (% of GDP),1994,19.33290546
Brazil,Trade (% of GDP),1995,16.98446
Brazil,Trade (% of GDP),1996,15.63559148
Brazil,Trade (% of GDP),1997,16.57620926
Brazil,Trade (% of GDP),1998,16.43858493
Brazil,Trade (% of GDP),1999,20.98216648
Brazil,Trade (% of GDP),2000,22.63976136
Brazil,Trade (% of GDP),2001,26.93628502
Brazil,Trade (% of GDP),2002,27.6183574
Brazil,Trade (% of GDP),2003,28.14038472
Brazil,Trade (% of GDP),2004,29.67825248
Brazil,Trade (% of GDP),2005,27.08679528
Brazil,Trade (% of GDP),2006,26.04169938
Brazil,Trade (% of GDP),2007,25.2926117
Brazil,Trade (% of GDP),2008,27.25756946
Brazil,Trade (% of GDP),2009,22.10597574
Brazil,Trade (% of GDP),2010,22.5174074
Brazil,Trade (% of GDP),2011,23.70165584
Brazil,Trade (% of GDP),2012,24.76530502
Brazil,Trade (% of GDP),2013,25.56186029
Brazil,Trade (% of GDP),2014,24.68540582
Brazil,Trade (% of GDP),2015,26.95362594
Brazil,Trade (% of GDP),2016,24.57428273
Brazil,Trade (% of GDP),2017,24.11975695
Colombia,Gross fixed capital formation (% of GDP),1980,16.78139186
Colombia,Gross fixed capital formation (% of GDP),1981,17.65204533
Colombia,Gross fixed capital formation (% of GDP),1982,17.01839387
Colombia,Gross fixed capital formation (% of GDP),1983,19.67822613
Colombia,Gross fixed capital formation (% of GDP),1984,17.68404346
Colombia,Gross fixed capital formation (% of GDP),1985,16.71404673
Colombia,Gross fixed capital formation (% of GDP),1986,17.73897768
Colombia,Gross fixed capital formation (% of GDP),1987,16.48835814
Colombia,Gross fixed capital formation (% of GDP),1988,18.15648086
Colombia,Gross fixed capital formation (% of GDP),1989,16.58654498
Colombia,Gross fixed capital formation (% of GDP),1990,16.59076406
Colombia,Gross fixed capital formation (% of GDP),1991,14.96167813
Colombia,Gross fixed capital formation (% of GDP),1992,15.06786001
Colombia,Gross fixed capital formation (% of GDP),1993,18.89144956
Colombia,Gross fixed capital formation (% of GDP),1994,23.2882963
Colombia,Gross fixed capital formation (% of GDP),1995,22.39616479
Colombia,Gross fixed capital formation (% of GDP),1996,21.59582071
Colombia,Gross fixed capital formation (% of GDP),1997,20.20562069
Colombia,Gross fixed capital formation (% of GDP),1998,18.93646066
Colombia,Gross fixed capital formation (% of GDP),1999,13.24785428
Colombia,Gross fixed capital formation (% of GDP),2000,14.12931411
Colombia,Gross fixed capital formation (% of GDP),2001,15.39953332
Colombia,Gross fixed capital formation (% of GDP),2002,16.72529685
Colombia,Gross fixed capital formation (% of GDP),2003,18.1097505
Colombia,Gross fixed capital formation (% of GDP),2004,18.83175961
Colombia,Gross fixed capital formation (% of GDP),2005,19.6656828
Colombia,Gross fixed capital formation (% of GDP),2006,21.60547854
Colombia,Gross fixed capital formation (% of GDP),2007,22.46074902
Colombia,Gross fixed capital formation (% of GDP),2008,23.0762341
Colombia,Gross fixed capital formation (% of GDP),2009,22.69546832
Colombia,Gross fixed capital formation (% of GDP),2010,21.85460725
Colombia,Gross fixed capital formation (% of GDP),2011,23.60371289
Colombia,Gross fixed capital formation (% of GDP),2012,23.68722149
Colombia,Gross fixed capital formation (% of GDP),2013,24.25583781
Colombia,Gross fixed capital formation (% of GDP),2014,25.8082199
Colombia,Gross fixed capital formation (% of GDP),2015,26.43761135
Colombia,Gross fixed capital formation (% of GDP),2016,24.5907331
Colombia,Gross fixed capital formation (% of GDP),2017,22.85099038
Colombia,GDP per capita growth (annual %),1980,1.754919159
Colombia,GDP per capita growth (annual %),1981,-0.036376507
Colombia,GDP per capita growth (annual %),1982,-1.316113198
Colombia,GDP per capita growth (annual %),1983,-0.673802978
Colombia,GDP per capita growth (annual %),1984,1.097328003
Colombia,GDP per capita growth (annual %),1985,0.888984107
Colombia,GDP per capita growth (annual %),1986,3.63900593
Colombia,GDP per capita growth (annual %),1987,3.237794365
Colombia,GDP per capita growth (annual %),1988,2.004818831
Colombia,GDP per capita growth (annual %),1989,1.421601865
Colombia,GDP per capita growth (annual %),1990,4.039736278
Colombia,GDP per capita growth (annual %),1991,0.387326457
Colombia,GDP per capita growth (annual %),1992,3.136596078
Colombia,GDP per capita growth (annual %),1993,0.565567661
Colombia,GDP per capita growth (annual %),1994,4.029794244
Colombia,GDP per capita growth (annual %),1995,3.4647784
Colombia,GDP per capita growth (annual %),1996,0.427584131
Colombia,GDP per capita growth (annual %),1997,1.834165369
Colombia,GDP per capita growth (annual %),1998,-0.939121717
Colombia,GDP per capita growth (annual %),1999,-5.611912127
Colombia,GDP per capita growth (annual %),2000,2.908948535
Colombia,GDP per capita growth (annual %),2001,0.226857288
Colombia,GDP per capita growth (annual %),2002,1.065060726
Colombia,GDP per capita growth (annual %),2003,2.489228212
Colombia,GDP per capita growth (annual %),2004,3.922772027
Colombia,GDP per capita growth (annual %),2005,3.34837565
Colombia,GDP per capita growth (annual %),2006,5.3585839
Colombia,GDP per capita growth (annual %),2007,5.602510274
Colombia,GDP per capita growth (annual %),2008,2.331562335
Colombia,GDP per capita growth (annual %),2009,0.499676781
Colombia,GDP per capita growth (annual %),2010,2.835318278
Colombia,GDP per capita growth (annual %),2011,5.467383464
Colombia,GDP per capita growth (annual %),2012,2.990156958
Colombia,GDP per capita growth (annual %),2013,3.851738521
Colombia,GDP per capita growth (annual %),2014,3.412994223
Colombia,GDP per capita growth (annual %),2015,2.11871999
Colombia,GDP per capita growth (annual %),2016,1.152270693
Colombia,GDP per capita growth (annual %),2017,0.913126984
Colombia,Population growth (annual %),1980,2.276750765
Colombia,Population growth (annual %),1981,2.274369124
Colombia,Population growth (annual %),1982,2.268861202
Colombia,Population growth (annual %),1983,2.248039359
Colombia,Population growth (annual %),1984,2.20869452
Colombia,Population growth (annual %),1985,2.156481458
Colombia,Population growth (annual %),1986,2.09986219
Colombia,Population growth (annual %),1987,2.045725518
Colombia,Population growth (annual %),1988,1.994588011
Colombia,Population growth (annual %),1989,1.948737959
Colombia,Population growth (annual %),1990,1.906269914
Colombia,Population growth (annual %),1991,1.865111339
Colombia,Population growth (annual %),1992,1.821723084
Colombia,Population growth (annual %),1993,1.774128342
Colombia,Population growth (annual %),1994,1.721160385
Colombia,Population growth (annual %),1995,1.665522159
Colombia,Population growth (annual %),1996,1.608334676
Colombia,Population growth (annual %),1997,1.555223431
Colombia,Population growth (annual %),1998,1.51172623
Colombia,Population growth (annual %),1999,1.480589393
Colombia,Population growth (annual %),2000,1.457655847
Colombia,Population growth (annual %),2001,1.437376745
Colombia,Population growth (annual %),2002,1.413715658
Colombia,Population growth (annual %),2003,1.384704068
Colombia,Population growth (annual %),2004,1.347892323
Colombia,Population growth (annual %),2005,1.305616326
Colombia,Population growth (annual %),2006,1.262825409
Colombia,Population growth (annual %),2007,1.221754692
Colombia,Population growth (annual %),2008,1.180557901
Colombia,Population growth (annual %),2009,1.139626956
Colombia,Population growth (annual %),2010,1.099085827
Colombia,Population growth (annual %),2011,1.058337222
Colombia,Population growth (annual %),2012,1.017992635
Colombia,Population growth (annual %),2013,0.979596402
Colombia,Population growth (annual %),2014,0.943782713
Colombia,Population growth (annual %),2015,0.90978181
Colombia,Population growth (annual %),2016,0.876786632
Colombia,Population growth (annual %),2017,0.843640032
